mall_id,name,region,operator,lat,lon,A_dining_count,A_dining_score,B_fitness_count,B_fitness_score,C_engagement_count,C_engagement_score,D_healthcare_count,D_healthcare_score,E_infra_count,E_infra_score,F_partnership_score,pop_catchment,senior_pop_catchment,reach_population_score,mrt_count,bus_count,accessibility_score,engagement_gap_score,supply_score,demand_score,hpm_index,rank,tier,top10,top20,top50,supply_high,demand_high,quadrant
98,Beauty World Centre,Central,Unknown,1.342412641886426,103.7765393854061,5,2.4154589371980677,1,14.285714285714285,0,0.0,1,5.88235294117647,24,5.042016806722689,0.0,25720.0,4520.0,12.862601178523084,5,8,19.2141312184571,100.0,5.05938285136921,44.025577465660064,16.749241235656466,167,Bronze,False,False,False,False,False,Future Monitoring
42,Tekka Centre,Central,Unknown,1.306247229149706,103.8499560339021,3,1.4492753623188406,0,0.0,0,0.0,2,11.76470588235294,3,0.6302521008403361,0.0,35650.0,7540.0,19.04590123957808,41,5,35.97692862292718,100.0,1.779794043221153,51.67427662083509,16.74813881650533,168,Bronze,False,False,False,False,True,Strategic Investment
226,Rochor Centre,Central,Unknown,1.307619414430839,103.8542189067751,3,1.4492753623188406,0,0.0,0,0.0,2,11.76470588235294,14,2.941176470588235,0.0,42670.0,9990.0,23.71795507917583,33,4,27.865897620764237,100.0,2.0365634176375864,50.52795089998003,16.58397966234032,169,Bronze,False,False,False,False,True,Strategic Investment
230,Zhujiao Centre,Central,Unknown,1.306247229149706,103.8499560339021,1,0.4830917874396135,0,0.0,0,0.0,2,11.76470588235294,3,0.6302521008403361,0.0,35650.0,7540.0,19.04590123957808,41,5,35.97692862292718,100.0,1.5114097168658123,51.67427662083509,16.560269788056594,170,Bronze,False,False,False,False,True,Strategic Investment
122,IMM (Singapore),Central,CapitaLand Integrated Commercial Trust,1.306638973875783,103.7824128667116,12,5.797101449275362,0,0.0,1,50.0,0,0.0,0,0.0,0.0,36050.0,7390.0,19.035602269535516,10,9,25.270367700072097,50.0,9.943639291465377,31.43532332320254,16.391144500986524,171,Bronze,False,False,False,False,False,Future Monitoring
172,Joo Chiat Complex,Central,Unknown,1.315845000007331,103.8991760000613,2,0.966183574879227,0,0.0,2,100.0,0,0.0,17,3.571428571428571,0.0,39280.0,7500.0,20.213975323870237,9,8,21.95385724585436,0.0,17.3318763898474,14.0559441899082,16.349096729865643,172,Bronze,False,False,False,True,False,Quick Wins
153,Bishan North Shopping Mall,Central,Unknown,1.358144323794578,103.844756001146,0,0.0,0,0.0,0,0.0,4,23.52941176470588,9,1.8907563025210083,0.0,50760.0,9570.0,26.00528221655773,6,6,14.635904830569572,100.0,2.824463118580766,46.88039568237576,16.041242887719264,173,Bronze,False,False,False,False,True,Strategic Investment
22,Marina Bay Sands,Central,Unknown,1.283994101392069,103.859450636919,10,4.830917874396135,0,0.0,0,0.0,2,11.76470588235294,0,0.0,0.0,60.0,0.0,0.0199382862568241,47,4,37.45493871665465,100.0,2.649111174260364,45.824959000970495,15.601865522273403,174,Bronze,False,False,False,False,False,Future Monitoring
173,Central Place,East,Unknown,1.336124083305454,103.9646510003614,4,1.932367149758454,0,0.0,0,0.0,1,5.88235294117647,0,0.0,0.0,39450.0,5900.0,18.7427777651031,13,8,24.69358327325162,100.0,1.1903634239525116,47.81212034611824,15.17689050060223,175,Bronze,False,False,False,False,True,Strategic Investment
225,Potong Pasir,Central,Unknown,1.335740847343736,103.8656655961177,4,1.932367149758454,0,0.0,1,50.0,0,0.0,8,1.680672268907563,0.0,46840.0,10130.0,25.237338793885073,6,4,9.372746935832732,50.0,9.056843349255967,28.203361909905933,14.800798917450956,176,Bronze,False,False,False,False,False,Future Monitoring
56,Kallang Wave Mall,Central,Unknown,1.30307515150401,103.8731497075906,7,3.3816425120772946,1,14.285714285714285,0,0.0,0,0.0,0,0.0,0.0,20410.0,4400.0,10.98348614205704,10,2,6.8493150684931505,100.0,4.113948316846868,39.27760040351673,14.663043942847827,177,Bronze,False,False,False,False,False,Future Monitoring
18,Jelita Mall,Central,Unknown,1.317545559398872,103.7858505425145,4,1.932367149758454,0,0.0,0,0.0,1,5.88235294117647,8,1.680672268907563,0.0,35810.0,6830.0,18.421157845068375,2,8,17.159336697909154,100.0,1.3771047871644633,45.19349818099251,14.52202280531288,178,Bronze,False,False,False,False,False,Future Monitoring
82,IMM,West,Unknown,1.334875261180072,103.7468947730077,12,5.797101449275362,0,0.0,0,0.0,0,0.0,2,0.4201680672268907,0.0,39820.0,7360.0,20.259747080321688,4,6,13.266041816870944,100.0,1.656991298935033,44.50859629906421,14.512472798973786,179,Bronze,False,False,False,False,False,Future Monitoring
88,Queensway Shopping Centre,Central,Unknown,1.287595189398704,103.8033972877883,3,1.4492753623188406,0,0.0,0,0.0,1,5.88235294117647,2,0.4201680672268907,0.0,35870.0,7800.0,19.367257811783507,4,7,15.897620764239363,100.0,1.1028566015778292,45.088292858674286,14.298487478706766,180,Bronze,False,False,False,False,False,Future Monitoring
219,Changi Village,East,Unknown,1.388705940647076,103.9879801853468,3,1.4492753623188406,0,0.0,0,0.0,0,0.0,139,29.20168067226891,0.0,540.0,120.0,0.2940212790485271,0,8,15.789473684210526,100.0,3.647207675340668,38.69449832108635,14.161394869064372,181,Bronze,False,False,False,False,False,Future Monitoring
90,The Rail Mall,West,Unknown,1.35781103484491,103.7680806329584,8,3.864734299516908,0,0.0,0,0.0,0,0.0,13,2.73109243697479,0.0,19300.0,2540.0,8.838688953880588,4,8,18.529199711607784,100.0,1.3769920206407844,42.455962888496124,13.700683280997385,182,Bronze,False,False,False,False,False,Future Monitoring
57,Leisure Park Kallang,Central,Unknown,1.302301084052293,103.8764739758827,11,5.314009661835748,0,0.0,0,0.0,0,0.0,1,0.2100840336134453,0.0,12030.0,1780.0,5.697180818427036,9,4,11.427541456380675,100.0,1.4994564653558686,39.04157409160257,12.762091753229878,183,Bronze,False,False,False,False,False,Future Monitoring
54,Jewel Changi Airport,East,Unknown,1.360341006610217,103.9890775502096,24,11.594202898550725,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1.36986301369863,100.0,3.2206119162640903,33.789954337899545,12.391414642754725,184,Bronze,False,False,False,False,False,Future Monitoring
214,Woodlands Regional Centre,North,Unknown,1.451934552427674,103.802904054254,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,50.0,0.0,0.0166152385473534,0,8,15.789473684210526,100.0,0.0,38.6020296409193,11.580608892275789,185,Bronze,False,False,False,False,False,Future Monitoring
